ID,Gain,Loss
1265092,,"Waldroup v. Greene County Hosp. Auth., 265 Ga. 864, 865"
1265092,,"Devins v. Leafmore Forest Condo. Assn. of Owners, 200 Ga.App. 158, 159(2), 407 S.E.2d 76 (1991) (discussing waiver argument, but noting that association's lack of knowledge regarding condominium owner's prior breaches of restrictive covenants precluded waiver defense)"
1265092,26 S.E.2d 778,
1265092,,"Stanley v. Greenfield, 207 Ga. 390, 391"
1265092,61 S.E.2d 818,
1265092,186 Ga.App. 264,
1265092,,588 S.E.2d 250 (2003)
1265092,207 Ga. 390,
1265092,,"Waldroup v. Greene County Hosp. Auth., 265 Ga. 864, 865(1), 463 S.E.2d 5 (1995)"
1265092,,"Gober v. Nisbet, 186 Ga.App. 264, 266"
1265092,,"Durham v. Crawford, 196 Ga. 381, 387(4), 26 S.E.2d 778 (1943)"
1265092,,"Devins v. Leafmore Forest Condo. Assn. of Owners, 200 Ga.App. 158, 159"
1265092,574 S.E.2d 638,
1265092,Id.,
1265092,531 S.E.2d 756,
1265092,452 S.E.2d 764,
1265092,," OCGA § 9-3-29(a, b). [5] OCGA § 9-3-29(c). [6] 242 Ga.App. 881, 883-884"
1265092,," OCGA § 9-3-29(a, b). [5] OCGA § 9-3-29(c). [6] 242 Ga.App. 881, 883-884(2), 531 S.E.2d 756 (2000) (statute of limitation on claim that existence of commercial fishing operation violated restrictive covenant began when business was constructed on property, over 20 years before claimants filed suit)"
1265092,200 Ga.App. 158,
1265092,,"Stanley v. Greenfield, 207 Ga. 390, 391(3), 61 S.E.2d 818 (1950) (""[A] party with full knowledge of his rights who has been guilty of delay and laches in asserting them, and has negligently suffered large expenditures by another party on whom great injury would be inflicted, is not entitled to an injunction."")"
1265092,,"Gainesville v. Waters, 258 Ga.App. 555, 558"
1265092,196 Ga. 381,
1265092,,"Durham v. Crawford, 196 Ga. 381, 387"
1265092,588 S.E.2d 250,
1265092,,"Kent v. Kent, 265 Ga. 211"
1265092,265 Ga. 211,
1265092,265 Ga. 864,
1265092,,Id. at 867
1265092,242 Ga.App. 881,
1265092,258 Ga.App. 555,
1265092,367 S.E.2d 68,
1265092,,"Kent, supra."
1265092,supra.,
1265092,,"Gainesville v. Waters, 258 Ga.App. 555, 558(3), 574 S.E.2d 638 (2002) (""Where a nuisance is not permanent in its character, but is one which can and should be abated by the person erecting or maintaining it, every continuance of the nuisance is a fresh nuisance for which a fresh action will lie."")"
1265092,,"Kent v. Kent, 265 Ga. 211(1), 452 S.E.2d 764 (1995)"
1265092,407 S.E.2d 76,
1271571,157 Mich 690,
1271571,,"Harrison v. Green, 157 Mich 690"
1271571,212 Mich 334,
1271571,79 Mich 198,
1271571,,326 Mich. 280 (1950)
1271571,,"McIntosh v. McIntosh, 79 Mich 198"
1271571,,"Co. v. Richman, 212 Mich 334"
1271571,106 Mich 96,
1271571,326 Mich. 280,
1271571,,"Johnston v. Farmers' Fire Insurance Co., 106 Mich 96"
2718679,,"Hauschildt v. Beckingham, 686 N.W.2d 829, 837 (Minn. 2004)"
2718679,686 N.W.2d at 837,
2718679,,"Fitzgerald v. Fitzgerald, 629 N.W.2d 115, 119"
2718679,,id. at 1040
2718679,306 Minn. 352,
2718679,,id. at 837
2718679,,"Horodenski v. Lyndale Green

Townhome Ass’n, Inc., 804 N.W.2d 366, 372 (Minn. App. 2011)"
2718679,,"Hauschildt, 686 N.W.2d at 837"
2718679,,"Hecker v. Hecker, 543 N.W.2d 678"
2718679,568 N.W.2d 705,
2718679,543 N.W.2d 678,
2718679,237 N.W.2d 76,
2718679,id.,
2718679,804 N.W.2d 366,
2718679,86 S.W.3d 863,
2718679,629 N.W.2d 115,
2718679,, 131 S. Ct. 1679 (2011)
2718679,,"Mallory v. Hartsfield, Almand & Grisham, LLP,

86 S.W.3d 863, 866 (Ark. 2002)"
2718679,131 S. Ct. 1679 (2011),
2718679,686 N.W.2d 829,
2718679,,"Assocs. v. Midway Ctr., Inc., 306 Minn. 352, 356, 237 N.W.2d 76, 78 (1975)"
2718679,,Id. at 840
2718679,,"Hecker v. Hecker, 543 N.W.2d 678, 681–82 n.2 (Minn. App.

1996), aff’d, 568 N.W.2d 705 (1997)"
1137818,,"Allie v. Ionata, 417 So.2d 1077"
1137818,85 So. 243,
1137818,,"Bull v. United States, 295 U.S. 247, 55 S.Ct. 695, 79 L.Ed. 1421 (1935)"
1137818,100 Fla. 1459,
1137818,,466 So.2d 1108 (1985)
1137818,,"Payne,"
1137818,,"Co. v. DeMirza, 312 So.2d 501 (Fla. 3d DCA 1975)"
1137818,216 S.W. 1,
1137818,312 So.2d 501,
1137818,141 Ark. 87,
1137818,,"Hilsenroth v. Kessler, 446 So.2d 147 (Fla. 3d DCA 1983)"
1137818,,"Beekner,"
1137818,,"Payne v. Nicholson, 1930, 100 Fla. 1459, 131 So. 324"
1137818,16 A.L.R. 339,
1137818,,312 So.2d at 502-03
1137818,79 L.Ed. 1421,
1137818,344 So.2d 604,
1137818,,"Douglas v. Ogle, 80 Fla. 42, 85 So. 243 (1920)"
1137818,,"Cherney v. Moody, 413 So.2d 866 (Fla. 1st DCA 1982)"
1137818,446 So.2d 147,
1137818,,"Huggins v. Smith, 141 Ark. 87"
1137818,424 So.2d 761,
1137818,,"Harrell v. Branson, 344 So.2d 604"
1137818,,"Beekner v. L.P. Kaufman, Inc., 145 Fla. 152, 198 So. 794 (Fla. 1940)"
1137818,80 Fla. 42,
1137818,145 Fla. 152,
1137818,417 So.2d 1077,
1137818,,Cherney.
1137818,,"Payne v. Nicholson, 1930, 100 Fla. 1459"
1137818,,"Payne v. Nicholson, 100 Fla. 1459, 131 So. 324 (Fla. 1930)"
1137818,295 U.S. 247,
1137818,413 So.2d 866,
1137818,16 A.L.R. 323,
1137818,," ,"
1137818,Id.,
1137818,1 A.L.R.2d 630,
1137818,353 So.2d 675,
1137818,,Id. at 869
1137818,55 S.Ct. 695,
1137818,,Id. at 326
1137818,supra,
1137818,," also, Annotations, 16 A.L.R. 339"
1137818,466 So.2d 1108,
1137818,440 So.2d 640,
1137818,131 So. 324,
1137818,, 353 So.2d 675 (Fla. 1977)
1137818,, 424 So.2d 761 (Fla. 1982)
1137818,,"Nicholson, supra"
1137818,,Cherney
1137818,,"Huggins v. Smith, 141 Ark. 87, 216 S.W. 1"
1137818,,"Annot., 1 A.L.R.2d 630"
1137818,312 So.2d at 502,
1137818,,"Huggins v. Smith, 141 Ark. 87, 216 S.W. 1, 16 A.L.R. 323"
1137818,524 P.2d 874,
1137818,,"Co. v. Apodaca, 524 P.2d 874 (Wyo.Sup.Ct. 1974)"
1137818,198 So. 794,
1137818,,"Evans v. Parker, 440 So.2d 640 (Fla. 1st DCA 1983)"
1137818,,"Annot., 1 A.L.R.2d 630, 666 (1948)"
1171138,,"Mahone v. Autry, 1951, 55 N.M. 111, 227 P.2d 623"
1171138,80 P.2d 569,
1171138,262 P.2d 981,
1171138,,"Mahone v. Autry, 1951, 55 N.M. 111"
1171138,55 N.M. 111,
1171138,,"Sipe v. Dale, 183 Okl. 127"
1171138,183 Okl. 127,
1171138,,"Sipe v. Dale, 183 Okl. 127, 80 P.2d 569"
1171138,,262 P.2d 981 (1953)
1171138,227 P.2d 623,
1309369,,"Eubanks v. State, 240 Ga. 544, 546"
1309369,,"Bacon v. State, 146 Ga. App. 468 (246 SE2d 475) (1978)"
1309369,,"Pierce v. State, 243 Ga. 454 (254 SE2d 838) (1979)"
1309369,216 Ga. 721,
1309369,,"Williams v. State, 144 Ga. App. 410, 411-412"
1309369,45 SE 973,
1309369,146 Ga. App. 468,
1309369,247 SE2d 203,
1309369,119 SE2d 691,
1309369,,"Fair v. Balkcom, *485 216 Ga. 721, 726"
1309369,144 Ga. App. 410,
1309369,,"Bacon v. State, 146 Ga. App. 468"
1309369,254 SE2d 838,
1309369,242 SE2d 41,
1309369,246 SE2d 475,
1309369,,"Harris v. State, 119 Ga. 114, 115 (45 SE 973) (1903)"
1309369,,"White v. State, 146 Ga. App. 620"
1309369,,"Pierce v. State, 243 Ga. 454"
1309369,119 Ga. 114,
1309369,157 Ga. App. 484,
1309369,240 Ga. 544,
1309369,243 Ga. 454,
1309369,,"Fair v. Balkcom, *485 216 Ga. 721, 726 [(119 SE2d 691) (1961)"
1309369,,157 Ga. App. 484 (1981)
1309369,,"Harris v. State, 119 Ga. 114, 115"
1309369,241 SE2d 261,
1309369,,"Eubanks v. State, 240 Ga. 544, 546 (242 SE2d 41) (1978)"
1309369,146 Ga. App. 620,
1309369,,"White v. State, 146 Ga. App. 620 (247 SE2d 203) (1978)"
1309369,,"Williams v. State, 144 Ga. App. 410, 411-412 (241 SE2d 261) (1977)"
1341018,188 Ga. App. 77,
1341018,335 SE2d 303,
1341018,,"Wallace v. State, 188 Ga. App. 77"
1341018,,"Buckner v. State, 186 Ga. App. 376 (367 SE2d 277) (1988)"
1341018,,"Looney v. State, 180 Ga. App. 693, 694"
1341018,,"Reynolds v. State, 168 Ga. App. 555, 556"
1341018,,"Miller v. State, 158 Ga. App. 21"
1341018,158 Ga. App. 21,
1341018,279 SE2d 289,
1341018,349 SE2d 361,
1341018,,"Ford v. State, 256 Ga. 375"
1341018,191 Ga. App. 357,
1341018,309 SE2d 867,
1341018,,"Robinson v. State, 176 Ga. App. 18"
1341018,,"Reynolds v. State, 168 Ga. App. 555, 556 (309 SE2d 867) (1983)"
1341018,186 Ga. App. 376,
1341018,350 SE2d 29,
1341018,,"Looney v. State, 180 Ga. App. 693, 694 (350 SE2d 29) (1986)"
1341018,,"Miller v. State, 158 Ga. App. 21 (279 SE2d 289) (1981)"
1341018,176 Ga. App. 18,
1341018,256 Ga. 375,
1341018,168 Ga. App. 555,
1341018,,Looney
1341018,,191 Ga. App. 357 (1989)
1341018,367 SE2d 277,
1341018,,"Robinson v. State, 176 Ga. App. 18 (335 SE2d 303) (1985)"
1341018,,"Buckner v. State, 186 Ga. App. 376"
1341018,,"Wallace v. State, 188 Ga. App. 77 (371 SE2d 914) (1988)"
1341018,180 Ga. App. 693,
1341018,,"Ford v. State, 256 Ga. 375 (349 SE2d 361) (1986)"
1341018,371 SE2d 914,
1437178,78 Wn.2d 216,
1437178,472 P.2d 420,
1437178,,5 Wn. App. 794 (1971)
1437178,,"Stewart v. Hammond, 78 Wn.2d 216, 471 P.2d 90 (1970)"
1437178,,"Co. v. Olin, 2 Wn. App. 744, 472 P.2d 420 (1970)"
1437178,2 Wn. App. 744,
1437178,79 Wn.2d 417,
1437178,486 P.2d 1080,
1437178,471 P.2d 90,
1437178,5 Wn. App. 794,
1437178,,"Murphy v. Campbell Inv. Co., 79 Wn.2d 417, 486 P.2d 1080 (1971)"
1437178,,"39.08.065, supra."
1437178,supra.,
1537257,106 Md.App. 470,
1537257,85 Md.App. 477,
1537257,109 S.Ct. 2037,
1537257,123 S.Ct. 2037,
1537257,369 F.3d 263,
1537257,,Pope
1537257,,15 U.S.C. § 2301 et seq. 
1537257,,"Bank v. Alafabco, Inc., 539 U.S. 52, 56, 123 S.Ct. 2037, 156 L.Ed.2d 46 (2003)"
1537257,490 U.S. at 483,
1537257,392 Md. 601,
1537257,,Id. at 21
1537257,9 U.S.C. §§ 1,
1537257,18 L.Ed.2d 1270,
1537257,,"Batson v. Powell, 912 F.Supp. 565, 571"
1537257,284 Md. 309,
1537257,"supra,",
1537257,274 Md. 528,
1537257,,Id. at 264
1537257,,"Jackson v. Pasadena Receivables, Inc., 398 Md. 611, 617, *298 921 A.2d 799 (2007)"
1537257,,"Pope, supra,"
1537257,665 A.2d 297,
1537257,838 N.E.2d 949,
1537257,187 Md. App. 651,
1537257,id.,
1537257,559 N.W.2d 854,
1537257,531 U.S. at 92,
1537257,659 A.2d 1295,
1537257,,"Green v. Ameritech Corp., 200 F.3d 967, 973"
1537257,,id. at 263
1537257,,"Pope v. State, 284 Md. 309, 320, 396 A.2d 1054 (1979)"
1537257,," pp. 289-90, 187 Md. App. 651"
1537257,,"State, supra"
1537257,531 U.S. 79,
1537257,,9 U.S.C. §§ 1 et seq. 
1537257,898 A.2d 472,
1537257,23 Ohio St. J. on Disp. Resol. 421,
1537257,,"Lloyd v. HOVENSA, LLC, 369 F.3d 263, 268-69"
1537257,,"Degren v. State, 352 Md. 400, 414, n. 8, 722 A.2d 887 (1999)"
1537257,283 Ill.Dec. 669,
1537257,352 F.Supp.2d 831,
1537257,217 Ill.2d 75,
1537257,,"919 A.2d 722. Nevertheless, in light of the broad reach of the FAA, which covers arbitration agreements in contracts evidencing a transaction ""involving interstate commerce,"" 9 U.S.C. §§ 1-2; Citizens Bank v. Alafabco, Inc., 539 U.S. 52, 56, 123 S.Ct. 2037, 156 L.Ed.2d 46 (2003)"
1537257,126 S.Ct. 1204,
1537257,808 N.E.2d 957,
1537257,,"Inc. v. Cardegna, 546 U.S. 440, 442-43, 126 S.Ct. 1204, 163 L.Ed.2d 1038 (2006)"
1537257,,"Bagwell v. Peninsula Regional Med. Ctr., 106 Md.App. 470, 488, 665 A.2d 297 (1995)(""In resolving a motion for summary judgment, the trial court may not determine the credibility of witnesses... Rather, the court must resolve all disputes of fact, along with all inferences that can be drawn from the evidence and pleadings in the record against the moving party."")"
1537257,,"Inc. v. Lobach, 398 Md. 38, 919 A.2d 722 (2007)"
1537257,,point. 531 U.S. at 92
1537257,15 U.S.C. § 2301,
1537257,,9 U.S.C. § 2 
1537257,,Greger.
1537257,490 U.S. 605,
1537257,,23 Ohio St. J. on Disp. Resol. 421 n. 2 (2008) (collecting cases)
1537257,398 Md. 611,
1537257,,"Inc. v. Kadish, 490 U.S. 605, 620, 109 S.Ct. 2037, 104 L.Ed.2d 696 (1989)"
1537257,156 L.Ed.2d 46,
1537257,722 A.2d 887,
1537257,,power. 490 U.S. at 483-87
1537257,559 N.W.2d at 859,
1537257,," ,"
1537257,490 U.S. 477,
1537257,,"LLLP v. Mayor of Baltimore, 407 Md. 253, 964 A.2d 662 (2009)"
1537257,104 L.Ed.2d 696,
1537257,,"Murnan v. Joseph J. Hock, Inc., 274 Md. 528, 531-32, 335 A.2d 104 (1975)"
1537257,,"Co. v. ARTRA Group, 338 Md. 560, 570-73, 659 A.2d 1295 (1995)"
1537257,15 U.S.C. § 2311,
1537257,,15 U.S.C. § 2311(b)(1) 
1537257,539 U.S. 52,
1537257,,Id. at 122-23
1537257,482 U.S. 220,
1537257,,Id. at 19
1537257,,"Corp. v. Flood & Conklin Mfg. Co., 388 U.S. 395, 404, 87 S.Ct. 1801, 18 L.Ed.2d 1270 (1967)"
1537257,,"Pope v. State, 284 Md. 309, 396 A.2d 1054 (1979)"
1537257,875 A.2d 789,
1537257,398 Md. 38,
1537257,,979 A.2d 287 (2009)
1537257,163 L.Ed.2d 1038,
1537257,200 F.3d 967,
1537257,,court. 388 U.S. at 395
1537257,96 L.Ed.2d 185,
1537257,,"Inc. v. BSR Tropicana Resort, Inc., 252 F.3d 707, 709-10"
1537257,,"Borowiec v. Gateway 2000, Inc., 209 Ill.2d 376, 283 Ill.Dec. 669, 808 N.E.2d 957, 970 (2004) (""Because federal circuit court authority on the issue is uniform, we, too, hold that the Magnuson-Moss Warranty Act does not bar arbitration of a consumer's claims under the [FAA]."")"
1537257,supra,
1537257,,"Ford, supra,"
1537257,,"Bowman v. Am. River Transp. Co., 217 Ill.2d 75, 298 Ill.Dec. 56, 838 N.E.2d 949, 958 (2005)(""[W]here the Supreme Court has not yet ruled on the question presented ... we are not bound by ... any federal or circuit court rulings on this issue."")"
1537257,912 F.Supp. 565,
1537257,298 Ill.Dec. 56,
1537257,,"18, supra,"
1537257,,"Nason v. Am. Canadian Tour, Ltd., 942 F.Supp. 220"
1537257,,"Cloud v. Leapley, 521 N.W.2d 118"
1537257,335 A.2d 104,
1537257,942 F.Supp. 220,
1537257,388 U.S. at 395,
1537257,,"Bagwell v. Peninsula Regional Med. Ctr., 106 Md.App. 470, 488, 665 A.2d 297 (1995)"
1537257,,"Lone v. Montgomery County, 85 Md.App. 477, 494, 584 A.2d 142 (1991)"
1537257,,"559 N.W.2d at 859, n. 5"
1537257,,"Brendsel v. Winchester, 162 Md.App. 558, 568, 875 A.2d 789 (2005)"
1537257,107 S.Ct. 2332,
1537257,276 Md. 475,
1537257,,Id. at 627
1537257,252 F.3d 707,
1537257,,"Corp. v. Jackson, 352 F.Supp.2d 831, 835, n. 5"
1537257,148 L.Ed.2d 373,
1537257,," 392 Md. 601, 898 A.2d 472 (2006)"
1537257,338 Md. 560,
1537257,521 N.W.2d 118,
1537257,,Greger
1537257,352 Md. 400,
1537257,546 U.S. 440,
1537257,162 Md.App. 558,
1537257,,"290-91, supra,"
1537257,,"State v. Greger, 559 N.W.2d 854, 859, n. 5"
1537257,,"Inc. v. McMahon, 482 U.S. 220, 226, 107 S.Ct. 2332, 96 L.Ed.2d 185 (1987)"
1537257,584 A.2d 142,
1537257,,"Quijas v. Shearson/Am. Express, Inc., 490 U.S. 477, 483-84, 109 S.Ct. 1917, 104 L.Ed.2d 526 (1989)"
1537257,,"Murphy v. Yates, 276 Md. 475, 494, 348 A.2d 837 (1975)(The word ""law"" in a Maryland constitutional provision governing state's attorneys was construed to include the common law.)"
1537257,209 Ill.2d 376,
1537257,979 A.2d 287,
1537257,,"Corporation-Alabama v. Randolph, 531 U.S. 79, 92, 121 S.Ct. 513, 148 L.Ed.2d 373 (2000)"
1537257,407 Md. 253,
1537257,348 A.2d 837,
1537257,104 L.Ed.2d 526,
1537257,,"Jackson v. Pasadena Receivables, Inc., 398 Md. 611, 619 n. 3, 921 A.2d 799 (2007)"
1537257,388 U.S. 395,
1537257,,id. at 621
1546016,973 A.2d 664,
1546016,784 A.2d 317,
1546016,,"Redmond v. Matthies, 149 Conn. 423, 425-26, 180 A.2d 639 (1962)"
1546016,280 Conn. 916,
1546016,707 A.2d 25,
1546016,,"Pettit v. Hampton & Beech, Inc., supra, 101 Conn.App. at 508, 922 A.2d 300; we conclude that the defendants have briefed that matter inadequately and decline to address it. See Cheshire Mortgage Service, Inc. v. Montes, 223 Conn. 80, 83 n. 4, 612 A.2d 1130 (1992)"
1546016,117 Conn.App. 61,
1546016,223 Conn. 80,
1546016,755 A.2d 850,
1546016,,"State v. Lawrence, 282 Conn. 141, 155, 920 A.2d 236 (2007) (appellate court must defer to trier of fact's credibility assessment)"
1546016,828 A.2d 64,
1546016,54 Conn. App. 841,
1546016,657 A.2d 704,
1546016,,"Duplissie v. Devino, supra, 96 Conn.App. at 688, 902 A.2d 30"
1546016,68 Conn.App. 361,
1546016,,"Pettit,"
1546016,791 A.2d 634,
1546016,570 A.2d 230,
1546016,,"Miller v. Bourgoin, 28 Conn.App. 491, 496, 613 A.2d 292, cert. denied, 223 Conn. 927, 614 A.2d 825 (1992)"
1546016,,"Russell v. Russell, 91 Conn.App. 619, 643, 882 A.2d 98, cert. denied, 276 Conn. 924, 925, 888 A.2d 92 (2005)"
1546016,,"Middlebury v. Dept. of Environmental Protection, 283 Conn. 156, 172, 927 A.2d 793 (2007) (whether legislation enacted in direct response to judicial decision is factor to consider)"
1546016,," 280 Conn. 916, 908 A.2d 536 (2006)"
1546016,360 App. 158,
1546016,149 Conn. 423,
1546016,238 Conn. 285,
1546016,239 Conn. 947,
1546016,546 A.2d 264,
1546016,902 A.2d 30,
1546016,,"Inc. v. Commissioner of Revenue Services, supra, 253 Conn. at 693, 755 A.2d 850; see also Middlebury v. Dept. of Environmental Protection, 283 Conn. 156, 172, 927 A.2d 793 (2007) (whether legislation enacted in direct response to judicial decision is factor to consider)"
1546016,,"Vincenzi v. Cerro, 186 Conn. 612, 442 A.2d 1352 (1982)"
1546016,978 A.2d 106,
1546016,659 A.2d 1207,
1546016,,"School, supra,"
1546016,,"Nanni v. Dino Corp., 117 Conn.App. 61, 68, 978 A.2d 531 (2009)"
1546016,117 Conn.App. 129,
1546016,,"Inc. v. Commissioner of Revenue Services, 253 Conn. 683, 691-92, 755 A.2d 850 (2000)"
1546016,,"Protection v. Connecticut Building Wrecking Co., 227 Conn. 175, 181 n. 4, 629 A.2d 1116 (1993) (argument devoid of analysis constitutes inadequate briefing)"
1546016,,"Services, supra,"
1546016,629 A.2d 1116,
1546016,,"Toise v. Rowe, supra, 243 Conn. at 631, 707 A.2d 25"
1546016,," 293 Conn. 922, 980 A.2d 909 (2009)"
1546016,,"Lawrence, supra,"
1546016,,"Davis,"
1546016,,"Malmberg v. Lopez, 208 Conn. 675, 679, 546 A.2d 264 (1988) (appellate court cannot retry facts of case)"
1546016,28 Conn.App. 491,
1546016,,"Corp. v. Developers Realty, Inc., 114 Conn.App. 618, 639"
1546016,,"Id., at 509"
1546016,91 Conn.App. 619,
1546016,,"Co. v. American *369 Casualty Ins. Co. of Reading, Pennsylvania, 238 Conn. 285, 290, 679 A.2d 925 (1996) (legislation enacted soon after controversies arose regarded as legislative interpretation of original act)"
1546016,265 Conn. 210,
1546016,,"Co. v. United States, 177 Ct.Cl. 676, 369 F.2d 701, 712 (1966)"
1546016,282 Conn. 141,
1546016,"Id.,",
1546016,,"Id., at 615-16"
1546016,978 A.2d 531,
1546016,,"Toise v. Rowe, 243 Conn. 623, 628, 707 A.2d 25 (1998) (reasonable to conclude prompt legislative response to controversy regarding interpretation of original act evinces legislative intent to clarify meaning of act)"
1546016,889 A.2d 278,
1546016,,"Pettit v. Hampton & Beech, Inc., 101 Conn.App. 502, 922 A.2d 300 (2007)"
1546016,116 Conn. App. 144,
1546016,115 Conn.App. 371,
1546016,,"Id., at 616"
1546016,,"LLC v. Montagno Construction, Inc., 49 Conn.Supp. 405, 889 A.2d 278 (2005)"
1546016,49 Conn.Supp. 405,
1546016,972 A.2d 239,
1546016,964 A.2d 73,
1546016,888 A.2d 92,
1546016,180 A.2d 639,
1546016,,"Devino, supra,"
1546016,976 A.2d 723,
1546016,,"Baker v. Cordisco, 37 Conn.App. 515, 522, 657 A.2d 230, cert. denied, 234 Conn. 907, 659 A.2d 1207 (1995)"
1546016,908 A.2d 536,
1546016,,"Jarvis v. Lieder, 117 Conn.App. 129, 141, 978 A.2d 106 (2009)"
1546016,613 A.2d 292,
1546016,,"Indians v. Lorinsky, 116 Conn. App. 144, 163, 976 A.2d 723 (2009)"
1546016,234 Conn. 907,
1546016,,"State v. Adams, 117 Conn.App. 747, 753, 982 A.2d 187 (2009) (analysis, not mere abstract assertion, required to avoid abandoning issue for failure to brief issue properly)"
1546016,,"Davis v. Forman School, 54 Conn. App. 841, 854-55, 738 A.2d 697 (1999)"
1546016,738 A.2d 697,
1546016,,"Schoonmaker v. Lawrence Brunoli, Inc., 265 Conn. 210, 232, 828 A.2d 64 (2003)"
1546016,,"Inc., supra,"
1546016,,Vincenzi
1546016,,"Co. v. Bryant, 245 Conn. 710, 720, 714 A.2d 1209 (1998) (same)"
1546016,,"Davis v. Forman School, supra, 54 Conn.App. at 841, 738 A.2d 697"
1546016,117 Conn.App. 747,
1546016,"supra,",
1546016,,"Celini v. Celini, 115 Conn.App. 371, 380, 973 A.2d 664 (2009)"
1546016,,"Inc. v. Krueger, 68 Conn.App. 361, 364, 791 A.2d 634 (2002)"
1546016,,"State v. Bonner, 290 Conn. 468, 493, 964 A.2d 73 (2009)"
1546016,253 Conn. 683,
1546016,,"Corp. v. Developers Realty, Inc., 114 Conn.App. 618, 639, 972 A.2d 239"
1546016,,"Russell, supra,"
1546016,223 Conn. 927,
1546016,276 Conn. 924,
1546016,114 Conn.App. 618,
1546016,37 Conn.App. 708,
1546016,,"Inc. v. C & C Rehab & Construction, Inc., 256 F.Supp.2d 350, 353"
1546016,980 A.2d 909,
1546016,882 A.2d 98,
1546016,245 Conn. 710,
1546016,208 Conn. 675,
1546016,227 Conn. 175,
1546016,,"State v. Lawrence, supra, 282 Conn. at 155, 920 A.2d 236"
1546016,283 Conn. 156,
1546016,20 Conn.App. 714,
1546016,714 A.2d 1209,
1546016,," 234 Conn. 907, 659 A.2d 1207 (1995)"
1546016,," Daniel H., 237 Conn. 364, 372, 678 A.2d 462 (1996)"
1546016,657 A.2d 230,
1546016,,"Russell v. Russell, supra, 91 Conn. App. at 643, 882 A.2d 98"
1546016,237 Conn. 364,
1546016,,"LLC v. Montagno Construction, Inc., supra, 49 Conn.Supp. at 410, 889 A.2d 278"
1546016,,"Fraulo v. Gabelli, 37 Conn.App. 708, 718, 657 A.2d 704 (1995)"
1546016,,"Streicher v. Resch, 20 Conn.App. 714, 716, 570 A.2d 230 (1990)"
1546016,,"Rowe, supra,"
1546016,101 Conn.App. 502,
1546016,612 A.2d 1130,
1546016,,"Jezierny v. Jezierny, 99 Conn. *360 App. 158, 160-61, 912 A.2d 1127 (2007)"
1546016,186 Conn. 612,
1546016,678 A.2d 462,
1546016,,"Duplissie v. Devino, 96 Conn.App. 673, 699, *363 902 A.2d 30, cert. denied, 280 Conn. 916, 908 A.2d 536 (2006)"
1546016,982 A.2d 187,
1546016,614 A.2d 825,
1546016,927 A.2d 793,
1546016,37 Conn.App. 515,
1546016,912 A.2d 1127,
1546016,," 223 Conn. 927, 614 A.2d 825 (1992)"
1546016,256 F.Supp.2d 350,
1546016,177 Ct.Cl. 676,
1546016,290 Conn. 468,
1546016,," 239 Conn. 947, 686 A.2d 125 (1996)"
1546016,,"Inc. v. Montes, 223 Conn. 80, 83 n. 4, 612 A.2d 1130 (1992)"
1546016,,988 A.2d 351 (2010)
1546016,686 A.2d 125,
1546016,258 Conn. 621,
1546016,988 A.2d 351,
1546016,920 A.2d 236,
1546016,,"Inc. v. Commissioner of Revenue Services, supra, 253 Conn. at 692, 755 A.2d 850"
1546016,," Michael S., 258 Conn. 621, 629, 784 A.2d 317 (2001) (legislature's change to language of statutory provision in response to judicial decision interpreting that provision insufficient to overcome presumption against retroactive applicability)"
1546016,96 Conn.App. 673,
1546016,293 Conn. 922,
1546016,679 A.2d 925,
1546016,243 Conn. 623,
1546016,369 F.2d 701,
1546016,," 276 Conn. 924, 925, 888 A.2d 92 (2005)"
1649259,41 So.3d 905,
1649259,,41 So.3d 905 (2010)
1929026,,"Ch. v. Western Md. Ry., 262 Md. 84, 89, 277 A.2d 276 (1971)"
1929026,,"Josephson v. Meyers, 180 Conn. 302, 429 A.2d 877 (1980)"
1929026,238 Md. 512,
1929026,,"Bohnert v. State, 312 Md. 266, 275, 539 A.2d 657 (1988)"
1929026,,"Matsushita, supra,"
1929026,,"Brown v. Suburban Cadillac, Inc., 260 Md. 251, 256-57, 272 A.2d 42 (1971)"
1929026,330 Md. 726,
1929026,,"Hammaker v. Schleigh, 157 Md. 652"
1929026,529 A.2d 361,
1929026,219 Kan. 627,
1929026,303 Md. 98,
1929026,"supra,",
1929026,147 Atl. 790,
1929026,475 U.S. 574,
1929026,,"King v. Bankerd, 303 Md. 98, 111, 492 A.2d 608 (1985)"
1929026,106 S.Ct. at 2509,
1929026,477 U.S. 317,
1929026,,Walker
1929026,157 Md. 652,
1929026,287 A.2d 42,
1929026,,"Surkovich v. Doub, 258 Md. 263, 272, 265 A.2d 447 (1970)"
1929026,467 A.2d 758,
1929026,549 P.2d 1383,
1929026,495 A.2d 348,
1929026,312 Md. 266,
1929026,,"Chev. v. Wash. Co. Nat'l Sav., 297 Md. 691, 711-15, 467 A.2d 758 (1983)"
1929026,,"Corp. v. Nutt, 407 A.2d 606 (D.C.App. 1979)"
1929026,,330 Md. 726 (1993)
1929026,327 Md. 558,
1929026,180 Conn. 302,
1929026,,"Ellsworth v. Sherne Lingerie, Inc., 303 Md. 581, 495 A.2d 348 (1985)"
1929026,106 S.Ct. 2505,
1929026,,106 S.Ct. at 2509-10
1929026,,"Inc. v. Ordnance Products, 273 Md. 1, 7-8, 327 A.2d 502 (1974)"
1929026,,"Evans v. State, 322 Md. 24, 585 A.2d 204 (1991)"
